t,agent_id,digit,x,y,z,brightness,role,model
0.7200000000000001,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
0.7200000000000001,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
0.7200000000000001,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
0.7200000000000001,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
0.7200000000000001,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
0.7200000000000001,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
0.7200000000000001,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
0.7200000000000001,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
0.7200000000000001,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
0.7200000000000001,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
0.7200000000000001,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
0.7200000000000001,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
0.7200000000000001,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
0.7200000000000001,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
0.7200000000000001,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
0.7200000000000001,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
0.7200000000000001,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
0.7200000000000001,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
0.7200000000000001,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
0.7200000000000001,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
0.7200000000000001,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
0.7200000000000001,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
0.7200000000000001,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
0.7200000000000001,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
0.7200000000000001,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
0.7200000000000001,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
0.7200000000000001,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
0.7200000000000001,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
0.7200000000000001,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
0.7200000000000001,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
0.7200000000000001,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
0.7200000000000001,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.7200000000000001,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
0.7200000000000001,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
0.7200000000000001,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
0.7200000000000001,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
0.7200000000000001,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
0.7200000000000001,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
0.7200000000000001,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
0.7200000000000001,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
0.7200000000000001,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
0.7200000000000001,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
0.7200000000000001,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
0.7200000000000001,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
0.7200000000000001,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
0.7200000000000001,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
0.7200000000000001,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
0.7200000000000001,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
0.7200000000000001,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
0.7200000000000001,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
0.7200000000000001,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
0.7200000000000001,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
0.7200000000000001,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
0.7200000000000001,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
0.7200000000000001,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
0.7200000000000001,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
0.7600000000000001,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
0.7600000000000001,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.7600000000000001,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
0.7600000000000001,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
0.7600000000000001,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
0.7600000000000001,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
0.7600000000000001,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
0.7600000000000001,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
0.7600000000000001,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
0.7600000000000001,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
0.7600000000000001,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
0.7600000000000001,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.7600000000000001,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
0.7600000000000001,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
0.7600000000000001,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.7600000000000001,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
0.7600000000000001,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
0.7600000000000001,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
0.7600000000000001,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
0.7600000000000001,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
0.7600000000000001,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
0.7600000000000001,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
0.7600000000000001,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
0.7600000000000001,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
0.7600000000000001,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
0.7600000000000001,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
0.7600000000000001,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
0.7600000000000001,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
0.7600000000000001,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
0.7600000000000001,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
0.7600000000000001,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
0.7600000000000001,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
0.7600000000000001,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
0.7600000000000001,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
0.7600000000000001,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
0.7600000000000001,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
0.7600000000000001,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
0.7600000000000001,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
0.7600000000000001,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
0.7600000000000001,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
0.7600000000000001,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
0.7600000000000001,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
0.7600000000000001,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
0.7600000000000001,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
0.7600000000000001,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
0.7600000000000001,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
0.7600000000000001,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
0.7600000000000001,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.7600000000000001,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
0.7600000000000001,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
0.7600000000000001,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
0.7600000000000001,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
0.7600000000000001,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
0.7600000000000001,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
0.7600000000000001,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
0.7600000000000001,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
0.7600000000000001,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
0.7600000000000001,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
0.7600000000000001,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
0.7600000000000001,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
0.7600000000000001,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
0.7600000000000001,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
0.7600000000000001,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
0.7600000000000001,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
0.7600000000000001,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
0.7600000000000001,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
0.7600000000000001,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
0.7600000000000001,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
0.7600000000000001,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
0.7600000000000001,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
0.7600000000000001,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
0.7600000000000001,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
0.8000000000000002,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
0.8000000000000002,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8000000000000002,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
0.8000000000000002,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
0.8000000000000002,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
0.8000000000000002,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
0.8000000000000002,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
0.8000000000000002,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
0.8000000000000002,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
0.8000000000000002,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
0.8000000000000002,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
0.8000000000000002,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8000000000000002,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
0.8000000000000002,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
0.8000000000000002,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8000000000000002,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
0.8000000000000002,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
0.8000000000000002,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
0.8000000000000002,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
0.8000000000000002,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
0.8000000000000002,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
0.8000000000000002,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
0.8000000000000002,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
0.8000000000000002,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
0.8000000000000002,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
0.8000000000000002,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
0.8000000000000002,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
0.8000000000000002,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
0.8000000000000002,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
0.8000000000000002,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
0.8000000000000002,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
0.8000000000000002,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
0.8000000000000002,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
0.8000000000000002,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
0.8000000000000002,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
0.8000000000000002,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
0.8000000000000002,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
0.8000000000000002,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
0.8000000000000002,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
0.8000000000000002,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
0.8000000000000002,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
0.8000000000000002,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
0.8000000000000002,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
0.8000000000000002,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
0.8000000000000002,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
0.8000000000000002,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
0.8000000000000002,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
0.8000000000000002,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8000000000000002,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
0.8000000000000002,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
0.8000000000000002,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
0.8000000000000002,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
0.8000000000000002,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
0.8000000000000002,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
0.8000000000000002,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
0.8000000000000002,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
0.8000000000000002,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
0.8000000000000002,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
0.8000000000000002,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
0.8000000000000002,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
0.8000000000000002,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
0.8000000000000002,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
0.8000000000000002,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
0.8000000000000002,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
0.8000000000000002,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
0.8000000000000002,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
0.8000000000000002,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
0.8000000000000002,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
0.8000000000000002,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
0.8000000000000002,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
0.8000000000000002,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
0.8000000000000002,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
0.8400000000000002,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
0.8400000000000002,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
0.8400000000000002,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
0.8400000000000002,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
0.8400000000000002,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8400000000000002,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
0.8400000000000002,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
0.8400000000000002,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
0.8400000000000002,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
0.8400000000000002,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
0.8400000000000002,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
0.8400000000000002,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
0.8400000000000002,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
0.8400000000000002,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
0.8400000000000002,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
0.8400000000000002,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
0.8400000000000002,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
0.8400000000000002,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
0.8400000000000002,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8400000000000002,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
0.8400000000000002,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
0.8400000000000002,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
0.8400000000000002,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
0.8400000000000002,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
0.8400000000000002,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
0.8400000000000002,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
0.8400000000000002,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
0.8400000000000002,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
0.8400000000000002,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
0.8400000000000002,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
0.8400000000000002,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
0.8400000000000002,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
0.8400000000000002,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
0.8400000000000002,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
0.8400000000000002,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
0.8400000000000002,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
0.8400000000000002,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
0.8400000000000002,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
0.8400000000000002,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.8400000000000002,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
0.8400000000000002,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
0.8400000000000002,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
0.8400000000000002,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
0.8400000000000002,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
0.8400000000000002,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
0.8400000000000002,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
